ts_s,copv_psi,lox_psi,lng_psi,vent_psi,lox_mvas_psi,lox_inj_tee_psi,inj_lox_psi,inj_lng_psi,loadcell_lbf
1776680930.725336,2712.884103965759,11.9,11.9,204.2319971561432,11.9,11.9,24.842997999489306,18.46946701928973,37.0
1776680930.7766716,2712.884103965759,11.9,11.9,204.2319971561432,11.9,11.9,24.842997999489306,18.46946701928973,37.0
1776680930.828149,2712.884103965759,11.9,11.9,204.2319971561432,11.9,11.9,24.842997999489306,18.46946701928973,37.0
1776680930.8794467,2712.884103965759,11.9,11.9,205.73598685264588,11.9,11.9,24.842997999489306,18.46946701928973,37.0
1776680930.9309833,2712.1320821762083,11.9,11.9,205.73598685264588,11.9,11.9,23.905793545395134,17.68751219436526,36.0
1776680930.9819875,2712.1320821762083,11.9,11.9,205.73598685264588,11.9,11.9,23.905793545395134,17.68751219436526,36.0
1776680931.0331001,2712.1320821762083,11.9,11.9,205.73598685264588,11.9,11.9,23.905793545395134,17.68751219436526,36.0
1776680931.0848808,2712.1320821762083,11.9,11.9,207.34400691986085,11.9,11.9,23.905793545395134,17.68751219436526,36.0
1776680931.1363626,2711.32788772583,11.9,11.9,207.34400691986085,11.9,11.9,23.03416016101837,16.1290628189221,36.0
1776680931.187701,2711.32788772583,11.9,11.9,207.34400691986085,11.9,11.9,23.03416016101837,16.1290628189221,36.0
1776680931.23925,2711.32788772583,11.9,11.9,207.34400691986085,11.9,11.9,23.03416016101837,16.1290628189221,36.0
1776680931.2906458,2711.32788772583,11.9,11.9,209.04799404144288,11.9,11.9,23.03416016101837,16.1290628189221,36.0
1776680931.3424563,2710.4758874893187,11.9,11.9,209.04799404144288,11.9,11.9,21.84023336097598,15.458289983775465,35.0
1776680931.3937724,2710.4758874893187,11.9,11.9,209.04799404144288,11.9,11.9,21.84023336097598,15.458289983775465,35.0
1776680931.4452808,2710.4758874893187,11.9,11.9,209.04799404144288,11.9,11.9,21.84023336097598,15.458289983775465,35.0
1776680931.496651,2709.6999628067015,11.9,11.9,210.60000123977662,11.9,11.9,20.79776377007365,15.22487446721643,34.0
1776680931.5481908,2709.6999628067015,11.9,11.9,210.60000123977662,11.9,11.9,20.79776377007365,15.22487446721643,34.0
1776680931.599467,2709.6999628067015,11.9,11.9,210.60000123977662,11.9,11.9,20.79776377007365,15.22487446721643,34.0
1776680931.6511343,2709.6999628067015,11.9,11.9,210.60000123977662,11.9,11.9,20.79776377007365,15.22487446721643,34.0
1776680931.7025793,2708.876002502441,11.9,11.9,212.24799814224244,11.9,11.9,20.301290653273462,14.920247779786585,38.0
1776680931.7542548,2708.876002502441,11.9,11.9,212.24799814224244,11.9,11.9,20.301290653273462,14.920247779786585,38.0
1776680931.8053813,2708.876002502441,11.9,11.9,212.24799814224244,11.9,11.9,20.301290653273462,14.920247779786585,38.0
1776680931.8566153,2708.876002502441,11.9,11.9,212.24799814224244,11.9,11.9,20.301290653273462,14.920247779786585,38.0
1776680931.90792,2708.063993644714,11.9,11.9,213.87198629379273,11.9,11.9,19.031533324718474,14.725814897660165,40.0
1776680931.9591532,2708.063993644714,11.9,11.9,213.87198629379273,11.9,11.9,19.031533324718474,14.725814897660165,40.0
1776680932.0103812,2708.063993644714,11.9,11.9,213.87198629379273,11.9,11.9,19.031533324718474,14.725814897660165,40.0
1776680932.0617821,2708.063993644714,11.9,11.9,213.87198629379273,11.9,11.9,19.031533324718474,14.725814897660165,40.0
1776680932.1134367,2707.2639362335203,11.9,11.9,215.4719883441925,11.9,11.9,19.565055086836217,13.743537986278534,38.0
1776680932.1649683,2707.2639362335203,11.9,11.9,215.4719883441925,11.9,11.9,19.565055086836217,13.743537986278534,38.0
1776680932.2163355,2707.2639362335203,11.9,11.9,215.4719883441925,11.9,11.9,19.565055086836217,13.743537986278534,38.0
1776680932.2678206,2707.2639362335203,11.9,11.9,215.4719883441925,11.9,11.9,19.565055086836217,13.743537986278534,38.0
1776680932.3188658,2706.47606010437,11.9,11.9,217.04800429344178,11.9,11.9,18.26922097764909,14.035606308002025,37.0
1776680932.3704116,2706.47606010437,11.9,11.9,217.04800429344178,11.9,11.9,18.26922097764909,14.035606308002025,37.0
1776680932.421823,2706.47606010437,11.9,11.9,217.04800429344178,11.9,11.9,18.26922097764909,14.035606308002025,37.0
1776680932.473306,2706.47606010437,11.9,11.9,217.04800429344178,11.9,11.9,18.26922097764909,14.035606308002025,37.0
1776680932.5250165,2705.639918518066,11.9,11.9,218.7199872970581,11.9,11.9,18.21014596670866,13.756850385665894,38.0
1776680932.5761745,2705.639918518066,11.9,11.9,218.7199872970581,11.9,11.9,18.21014596670866,13.756850385665894,38.0
1776680932.6276243,2705.639918518066,11.9,11.9,218.7199872970581,11.9,11.9,18.21014596670866,13.756850385665894,38.0
1776680932.6789749,2705.639918518066,11.9,11.9,220.24800839424134,11.9,11.9,18.21014596670866,13.756850385665894,38.0
1776680932.7301083,2704.8759452819822,11.9,11.9,220.24800839424134,11.9,11.9,16.25915515059605,12.926721014641226,37.0
1776680932.7813447,2704.8759452819822,11.9,11.9,220.24800839424134,11.9,11.9,16.25915515059605,12.926721014641226,37.0
1776680932.8328662,2704.8759452819822,11.9,11.9,220.24800839424134,11.9,11.9,16.25915515059605,12.926721014641226,37.0
1776680932.8842933,2704.8759452819822,11.9,11.9,221.99199500083924,11.9,11.9,16.25915515059605,12.926721014641226,37.0
1776680932.9354303,2704.003949356079,11.9,11.9,221.99199500083924,11.9,11.9,15.84444551784545,12.649024455435574,38.0
1776680932.9867234,2704.003949356079,11.9,11.9,221.99199500083924,11.9,11.9,15.84444551784545,12.649024455435574,38.0
1776680933.0378485,2704.003949356079,11.9,11.9,221.99199500083924,11.9,11.9,15.84444551784545,12.649024455435574,38.0
1776680933.089125,2704.003949356079,11.9,11.9,223.59199705123902,11.9,11.9,15.84444551784545,12.649024455435574,38.0
1776680933.1406257,2703.203891944885,11.9,11.9,223.59199705123902,11.9,11.9,16.590161515027283,12.404361826460809,37.0
1776680933.1923661,2703.203891944885,11.9,11.9,223.59199705123902,11.9,11.9,16.590161515027283,12.404361826460809,37.0
1776680933.2438447,2703.203891944885,11.9,11.9,223.59199705123902,11.9,11.9,16.590161515027283,12.404361826460809,37.0
1776680933.2950878,2703.203891944885,11.9,11.9,225.16799035072327,11.9,11.9,16.590161515027283,12.404361826460809,37.0
1776680933.3463411,2702.4160158157347,11.9,11.9,225.16799035072327,11.9,11.9,14.664202272519468,12.171989548346028,37.0
1776680933.397567,2702.4160158157347,11.9,11.9,225.16799035072327,11.9,11.9,14.664202272519468,12.171989548346028,37.0
1776680933.448919,2702.4160158157347,11.9,11.9,225.16799035072327,11.9,11.9,14.664202272519468,12.171989548346028,37.0
1776680933.5004601,2702.4160158157347,11.9,11.9,226.83999600410462,11.9,11.9,14.664202272519468,12.171989548346028,37.0
1776680933.5515854,2701.580104064941,11.9,11.9,226.83999600410462,11.9,11.9,14.333146936818956,12.50666910634609,36.0
1776680933.602798,2701.580104064941,11.9,11.9,226.83999600410462,11.9,11.9,14.333146936818956,12.50666910634609,36.0
1776680933.6545184,2701.580104064941,11.9,11.9,226.83999600410462,11.9,11.9,14.333146936818956,12.50666910634609,36.0
1776680933.7060251,2701.580104064941,11.9,11.9,228.36799445152283,11.9,11.9,14.333146936818956,12.50666910634609,36.0
1776680933.7572362,2700.815900993347,11.9,11.9,228.36799445152283,11.9,11.9,14.042077991738914,11.9,36.0
1776680933.808499,2700.815900993347,11.9,11.9,228.36799445152283,11.9,11.9,14.042077991738914,11.9,36.0
1776680933.8603,2700.815900993347,11.9,11.9,228.36799445152283,11.9,11.9,14.042077991738914,11.9,36.0
1776680933.9115648,2700.00389213562,11.9,11.9,229.99200525283814,11.9,11.9,13.742964487150312,11.9,35.0
1776680933.962557,2700.00389213562,11.9,11.9,229.99200525283814,11.9,11.9,13.742964487150312,11.9,35.0
1776680934.0141807,2700.00389213562,11.9,11.9,229.99200525283814,11.9,11.9,13.742964487150312,11.9,35.0
1776680934.0654557,2700.00389213562,11.9,11.9,229.99200525283814,11.9,11.9,13.742964487150312,11.9,35.0
1776680934.1167028,2699.1999275207518,11.9,11.9,231.6000026702881,11.9,11.9,13.7664034770336,11.9,33.0
1776680934.167787,2699.1999275207518,11.9,11.9,231.6000026702881,11.9,11.9,13.7664034770336,11.9,33.0
1776680934.2190917,2699.1999275207518,11.9,11.9,231.6000026702881,11.9,11.9,13.7664034770336,11.9,33.0
1776680934.270335,2699.1999275207518,11.9,11.9,231.6000026702881,11.9,11.9,13.7664034770336,11.9,33.0
1776680934.321745,2698.1960060119627,11.9,11.9,233.30398979187012,11.9,11.9,13.186081825965084,11.9,28.0
1776680934.3727863,2698.1960060119627,11.9,11.9,233.30398979187012,11.9,11.9,13.186081825965084,11.9,28.0
1776680934.4240787,2698.1960060119627,11.9,11.9,233.30398979187012,11.9,11.9,13.186081825965084,11.9,28.0
1776680934.4753218,2698.1960060119627,11.9,11.9,233.30398979187012,11.9,11.9,13.186081825965084,11.9,28.0
1776680934.5266407,2697.568095397949,11.9,11.9,234.86399235725403,11.9,11.9,12.908404344320298,11.9,26.0
1776680934.5779939,2697.568095397949,11.9,11.9,234.86399235725403,11.9,11.9,12.908404344320298,11.9,26.0
1776680934.6291125,2697.568095397949,11.9,11.9,234.86399235725403,11.9,11.9,12.908404344320298,11.9,26.0
1776680934.680285,2697.568095397949,11.9,11.9,234.86399235725403,11.9,11.9,12.908404344320298,11.9,26.0
1776680934.7315767,2696.739998054504,11.9,11.9,236.52000727653504,11.9,11.9,12.644844246655703,11.9,27.0
1776680934.782713,2696.739998054504,11.9,11.9,236.52000727653504,11.9,11.9,12.644844246655703,11.9,27.0
1776680934.833825,2696.739998054504,11.9,11.9,236.52000727653504,11.9,11.9,12.644844246655703,11.9,27.0
1776680934.885248,2696.739998054504,11.9,11.9,238.14399542808533,11.9,11.9,12.644844246655703,11.9,27.0
1776680934.9367077,2695.7399837493895,11.9,11.9,238.14399542808533,11.9,11.9,12.340037953667343,11.9,31.0
1776680934.9877288,2695.7399837493895,11.9,11.9,238.14399542808533,11.9,11.9,12.340037953667343,11.9,31.0
1776680935.0388637,2695.7399837493895,11.9,11.9,238.14399542808533,11.9,11.9,12.340037953667343,11.9,31.0
1776680935.0901504,2695.7399837493895,11.9,11.9,239.7439974784851,11.9,11.9,12.340037953667343,11.9,31.0
1776680935.1411858,2694.9279748916624,11.9,11.9,239.7439974784851,11.9,11.9,12.102343002893031,11.9,31.0
1776680935.192695,2694.9279748916624,11.9,11.9,239.7439974784851,11.9,11.9,12.102343002893031,11.9,31.0
1776680935.2440076,2694.9279748916624,11.9,11.9,239.7439974784851,11.9,11.9,12.102343002893031,11.9,31.0
1776680935.2953541,2694.9279748916624,11.9,11.9,241.31999077796937,11.9,11.9,12.102343002893031,11.9,31.0
1776680935.3467379,2694.340055656433,11.9,11.9,241.31999077796937,11.9,11.9,11.935776141594397,11.9,33.0
1776680935.397845,2694.340055656433,11.9,11.9,241.31999077796937,11.9,11.9,11.935776141594397,11.9,33.0
1776680935.449323,2694.340055656433,11.9,11.9,241.31999077796937,11.9,11.9,11.935776141594397,11.9,33.0
1776680935.5004048,2694.340055656433,11.9,11.9,242.8719979763031,11.9,11.9,11.935776141594397,11.9,33.0
1776680935.5515301,2693.5639011383055,11.9,11.9,242.8719979763031,11.9,11.9,11.9,11.9,36.0
1776680935.6030893,2693.5639011383055,11.9,11.9,242.8719979763031,11.9,11.9,11.9,11.9,36.0
1776680935.654182,2693.5639011383055,11.9,11.9,242.8719979763031,11.9,11.9,11.9,11.9,36.0
1776680935.7055407,2693.5639011383055,11.9,11.9,244.51999487876893,11.9,11.9,11.9,11.9,36.0
1776680935.7567513,2692.7399408340452,11.9,11.9,244.51999487876893,11.9,11.9,11.9,11.9,35.0
1776680935.8079352,2692.7399408340452,11.9,11.9,244.51999487876893,11.9,11.9,11.9,11.9,35.0
1776680935.8593397,2692.7399408340452,11.9,11.9,244.51999487876893,11.9,11.9,11.9,11.9,35.0
1776680935.9108038,2692.7399408340452,11.9,11.9,246.14400568008423,11.9,11.9,11.9,11.9,35.0
1776680935.9620407,2691.927931976318,11.9,11.9,246.14400568008423,11.9,11.9,11.9,11.9,34.0
1776680936.013477,2691.927931976318,11.9,11.9,246.14400568008423,11.9,11.9,11.9,11.9,34.0
1776680936.0647323,2691.927931976318,11.9,11.9,246.14400568008423,11.9,11.9,11.9,11.9,34.0
1776680936.1163023,2691.1281044006346,11.9,11.9,247.74400773048401,11.9,11.9,11.9,11.9,34.0
1776680936.1677282,2691.1281044006346,11.9,11.9,247.74400773048401,11.9,11.9,11.9,11.9,34.0
1776680936.2193594,2691.1281044006346,11.9,11.9,247.74400773048401,11.9,11.9,11.9,11.9,34.0
1776680936.2707055,2691.1281044006346,11.9,11.9,247.74400773048401,11.9,11.9,11.9,11.9,34.0
1776680936.3217244,2690.1239530563353,11.9,11.9,249.44799485206605,11.9,11.9,11.9,11.9,33.0
1776680936.3726707,2690.1239530563353,11.9,11.9,249.44799485206605,11.9,11.9,11.9,11.9,33.0
1776680936.4243195,2690.1239530563353,11.9,11.9,249.44799485206605,11.9,11.9,11.9,11.9,33.0
1776680936.4757931,2690.1239530563353,11.9,11.9,249.44799485206605,11.9,11.9,11.9,11.9,33.0
1776680936.5268426,2689.271952819824,11.9,11.9,251.00799741744996,11.9,11.9,11.9,11.9,34.0
1776680936.5779376,2689.271952819824,11.9,11.9,251.00799741744996,11.9,11.9,11.9,11.9,34.0
1776680936.629125,2689.271952819824,11.9,11.9,251.00799741744996,11.9,11.9,11.9,11.9,34.0
1776680936.6804564,2689.271952819824,11.9,11.9,251.00799741744996,11.9,11.9,11.9,11.9,34.0
1776680936.7316842,2688.4918910980223,11.9,11.9,252.66398968696595,11.9,11.9,11.9,11.9,35.0
1776680936.7832181,2688.4918910980223,11.9,11.9,252.66398968696595,11.9,11.9,11.9,11.9,35.0
1776680936.8347008,2688.4918910980223,11.9,11.9,252.66398968696595,11.9,11.9,11.9,11.9,35.0
1776680936.885857,2688.4918910980223,11.9,11.9,252.66398968696595,11.9,11.9,11.9,11.9,35.0
1776680936.9368708,2687.667930793762,11.9,11.9,254.28800048828126,11.9,11.9,11.9,11.9,36.0
1776680936.9883366,2687.667930793762,11.9,11.9,254.28800048828126,11.9,11.9,11.9,11.9,36.0
1776680937.0394733,2687.667930793762,11.9,11.9,254.28800048828126,11.9,11.9,11.9,11.9,36.0
1776680937.0906107,2687.667930793762,11.9,11.9,255.88800253868104,11.9,11.9,11.9,11.9,36.0
1776680937.14185,2686.855921936035,11.9,11.9,255.88800253868104,11.9,11.9,11.9,11.9,35.0
1776680937.1933377,2686.855921936035,11.9,11.9,255.88800253868104,11.9,11.9,11.9,11.9,35.0
1776680937.244709,2686.855921936035,11.9,11.9,255.88800253868104,11.9,11.9,11.9,11.9,35.0
1776680937.2960613,2686.855921936035,11.9,11.9,257.46399583816526,11.9,11.9,11.9,11.9,35.0
1776680937.3474724,2686.0560943603514,11.9,11.9,257.46399583816526,11.9,11.9,11.9,11.9,35.0
1776680937.3991544,2686.0560943603514,11.9,11.9,257.46399583816526,11.9,11.9,11.9,11.9,35.0
1776680937.4503021,2686.0560943603514,11.9,11.9,257.46399583816526,11.9,11.9,11.9,11.9,35.0
1776680937.5017476,2686.0560943603514,11.9,11.9,259.1360014915466,11.9,11.9,11.9,11.9,35.0
1776680937.553055,2685.2679883956907,11.9,11.9,259.1360014915466,11.9,11.9,11.9,11.9,34.0
1776680937.604506,2685.2679883956907,11.9,11.9,259.1360014915466,11.9,11.9,11.9,11.9,34.0
1776680937.6558404,2685.2679883956907,11.9,11.9,259.1360014915466,11.9,11.9,11.9,11.9,34.0
1776680937.7071524,2685.2679883956907,11.9,11.9,260.6639999389648,11.9,11.9,11.9,11.9,34.0
1776680937.758585,2684.667887878418,11.9,11.9,260.6639999389648,11.9,11.9,11.9,11.9,35.0
1776680937.8102117,2684.667887878418,11.9,11.9,260.6639999389648,11.9,11.9,11.9,11.9,35.0
1776680937.8615985,2684.667887878418,11.9,11.9,260.6639999389648,11.9,11.9,11.9,11.9,35.0
1776680937.9129012,2684.667887878418,11.9,11.9,262.2879880905151,11.9,11.9,11.9,11.9,35.0
1776680937.9644265,2683.856108856201,11.9,11.9,262.2879880905151,11.9,11.9,11.9,11.9,32.0
1776680938.016124,2683.856108856201,11.9,11.9,262.2879880905151,11.9,11.9,11.9,11.9,32.0
1776680938.0675461,2683.856108856201,11.9,11.9,262.2879880905151,11.9,11.9,11.9,11.9,32.0
1776680938.1191745,2683.856108856201,11.9,11.9,263.8879901409149,11.9,11.9,11.9,11.9,32.0
1776680938.1710227,2683.056051445007,11.9,11.9,263.8879901409149,11.9,11.9,11.9,11.9,32.0
1776680938.2224727,2683.056051445007,11.9,11.9,263.8879901409149,11.9,11.9,11.9,11.9,32.0
1776680938.2736301,2683.056051445007,11.9,11.9,263.8879901409149,11.9,11.9,11.9,11.9,32.0
1776680938.324852,2682.0560371398924,11.9,11.9,265.58400454521177,11.9,11.9,11.9,11.9,31.0
1776680938.3762357,2682.0560371398924,11.9,11.9,265.58400454521177,11.9,11.9,11.9,11.9,31.0
1776680938.4275699,2682.0560371398924,11.9,11.9,265.58400454521177,11.9,11.9,11.9,11.9,31.0
1776680938.4790637,2682.0560371398924,11.9,11.9,265.58400454521177,11.9,11.9,11.9,11.9,31.0
1776680938.5306401,2681.204036903381,11.9,11.9,267.1440071105957,11.9,11.9,11.9,11.9,29.0
1776680938.581814,2681.204036903381,11.9,11.9,267.1440071105957,11.9,11.9,11.9,11.9,29.0
1776680938.6330118,2681.204036903381,11.9,11.9,267.1440071105957,11.9,11.9,11.9,11.9,29.0
1776680938.6844933,2681.204036903381,11.9,11.9,267.1440071105957,11.9,11.9,11.9,11.9,29.0
1776680938.7359161,2680.428112220764,11.9,11.9,268.7920040130615,11.9,11.9,11.9,11.9,30.0
1776680938.7873776,2680.428112220764,11.9,11.9,268.7920040130615,11.9,11.9,11.9,11.9,30.0
1776680938.838731,2680.428112220764,11.9,11.9,268.7920040130615,11.9,11.9,11.9,11.9,30.0
1776680938.8897858,2680.428112220764,11.9,11.9,268.7920040130615,11.9,11.9,11.9,11.9,30.0
1776680938.9409556,2679.6039220809935,11.9,11.9,270.4159921646118,11.9,11.9,11.9,11.9,31.0
1776680938.9922628,2679.6039220809935,11.9,11.9,270.4159921646118,11.9,11.9,11.9,11.9,31.0
1776680939.0437362,2679.6039220809935,11.9,11.9,270.4159921646118,11.9,11.9,11.9,11.9,31.0
1776680939.0954485,2679.6039220809935,11.9,11.9,272.0159942150116,11.9,11.9,11.9,11.9,31.0
1776680939.1466963,2678.7919132232664,11.9,11.9,272.0159942150116,11.9,11.9,11.9,11.9,30.0
1776680939.1980567,2678.7919132232664,11.9,11.9,272.0159942150116,11.9,11.9,11.9,11.9,30.0
1776680939.2496483,2678.7919132232664,11.9,11.9,272.0159942150116,11.9,11.9,11.9,11.9,30.0
1776680939.301335,2678.7919132232664,11.9,11.9,273.5919875144958,11.9,11.9,11.9,11.9,30.0
1776680939.3524752,2678.203993988037,11.9,11.9,273.5919875144958,11.9,11.9,11.9,11.9,30.0
1776680939.4035044,2678.203993988037,11.9,11.9,273.5919875144958,11.9,11.9,11.9,11.9,30.0
1776680939.4547224,2678.203993988037,11.9,11.9,273.5919875144958,11.9,11.9,11.9,11.9,30.0
1776680939.5059018,2678.203993988037,11.9,11.9,275.2639931678772,11.9,11.9,11.9,11.9,30.0
1776680939.5571387,2677.203979682922,11.9,11.9,275.2639931678772,11.9,11.9,11.9,11.9,31.0
1776680939.6082294,2677.203979682922,11.9,11.9,275.2639931678772,11.9,11.9,11.9,11.9,31.0
1776680939.6601546,2677.203979682922,11.9,11.9,275.2639931678772,11.9,11.9,11.9,11.9,31.0
1776680939.7110846,2677.203979682922,11.9,11.9,276.91998543739317,11.9,11.9,11.9,11.9,31.0
1776680939.762707,2676.363930892944,11.9,11.9,276.91998543739317,11.9,11.9,11.9,11.9,30.0
1776680939.8141456,2676.363930892944,11.9,11.9,276.91998543739317,11.9,11.9,11.9,11.9,30.0
1776680939.8658357,2676.363930892944,11.9,11.9,276.91998543739317,11.9,11.9,11.9,11.9,30.0
1776680939.9170573,2676.363930892944,11.9,11.9,278.42399778366087,11.9,11.9,11.9,11.9,30.0
1776680939.967985,2675.5360633850096,11.9,11.9,278.42399778366087,11.9,11.9,11.9,11.9,28.0
1776680940.0191875,2675.5360633850096,11.9,11.9,278.42399778366087,11.9,11.9,11.9,11.9,28.0
1776680940.0707822,2675.5360633850096,11.9,11.9,278.42399778366087,11.9,11.9,11.9,11.9,28.0
1776680940.1220822,2675.5360633850096,11.9,11.9,280.0319952011108,11.9,11.9,11.9,11.9,28.0
1776680940.173503,2674.784041595459,11.9,11.9,280.0319952011108,11.9,11.9,11.9,11.9,28.0
1776680940.2248652,2674.784041595459,11.9,11.9,280.0319952011108,11.9,11.9,11.9,11.9,28.0
1776680940.276029,2674.784041595459,11.9,11.9,280.0319952011108,11.9,11.9,11.9,11.9,28.0
1776680940.3273275,2673.9200899124144,11.9,11.9,281.73600497245786,11.9,11.9,11.9,11.9,29.0
1776680940.3786025,2673.9200899124144,11.9,11.9,281.73600497245786,11.9,11.9,11.9,11.9,29.0
1776680940.4301445,2673.9200899124144,11.9,11.9,281.73600497245786,11.9,11.9,11.9,11.9,29.0
1776680940.4817076,2673.9200899124144,11.9,11.9,281.73600497245786,11.9,11.9,11.9,11.9,29.0
1776680940.533176,2673.1319839477537,11.9,11.9,283.2879895210266,11.9,11.9,11.9,11.9,30.0
1776680940.5844023,2673.1319839477537,11.9,11.9,283.2879895210266,11.9,11.9,11.9,11.9,30.0
1776680940.635826,2673.1319839477537,11.9,11.9,283.2879895210266,11.9,11.9,11.9,11.9,30.0
1776680940.6870878,2673.1319839477537,11.9,11.9,283.2879895210266,11.9,11.9,11.9,11.9,30.0
1776680940.7385182,2672.3560592651365,11.9,11.9,284.9359864234924,11.9,11.9,11.9,11.9,31.0
1776680940.7899876,2672.3560592651365,11.9,11.9,284.9359864234924,11.9,11.9,11.9,11.9,31.0
1776680940.8413577,2672.3560592651365,11.9,11.9,284.9359864234924,11.9,11.9,11.9,11.9,31.0
1776680940.8925304,2672.3560592651365,11.9,11.9,284.9359864234924,11.9,11.9,11.9,11.9,31.0
1776680940.9437642,2671.5320989608763,11.9,11.9,286.5599972248077,11.9,11.9,11.9,11.9,33.0
1776680940.99498,2671.5320989608763,11.9,11.9,286.5599972248077,11.9,11.9,11.9,11.9,33.0
1776680941.0463772,2671.5320989608763,11.9,11.9,286.5599972248077,11.9,11.9,11.9,11.9,33.0
1776680941.0975697,2671.5320989608763,11.9,11.9,286.5599972248077,11.9,11.9,11.9,11.9,33.0
1776680941.1491141,2670.7200901031492,11.9,11.9,288.1599992752075,11.9,11.9,11.9,11.9,29.0
1776680941.2003026,2670.7200901031492,11.9,11.9,288.1599992752075,11.9,11.9,11.9,11.9,29.0
1776680941.2515876,2670.7200901031492,11.9,11.9,288.1599992752075,11.9,11.9,11.9,11.9,29.0
1776680941.303006,2670.7200901031492,11.9,11.9,289.73599257469175,11.9,11.9,11.9,11.9,29.0
1776680941.354066,2669.9200326919554,11.9,11.9,289.73599257469175,11.9,11.9,11.9,11.9,29.0
1776680941.4052255,2669.9200326919554,11.9,11.9,289.73599257469175,11.9,11.9,11.9,11.9,29.0
1776680941.456549,2669.9200326919554,11.9,11.9,289.73599257469175,11.9,11.9,11.9,11.9,29.0
1776680941.508,2669.9200326919554,11.9,11.9,291.4079982280731,11.9,11.9,11.9,11.9,29.0
1776680941.5592587,2669.1319267272947,11.9,11.9,291.4079982280731,11.9,11.9,11.9,11.9,30.0
1776680941.6107464,2669.1319267272947,11.9,11.9,291.4079982280731,11.9,11.9,11.9,11.9,30.0
1776680941.6622925,2669.1319267272947,11.9,11.9,291.4079982280731,11.9,11.9,11.9,11.9,30.0
1776680941.7136028,2669.1319267272947,11.9,11.9,292.9359966754913,11.9,11.9,11.9,11.9,30.0
1776680941.7650476,2668.2960149765013,11.9,11.9,292.9359966754913,11.9,11.9,11.9,11.9,30.0
1776680941.8170304,2668.2960149765013,11.9,11.9,292.9359966754913,11.9,11.9,11.9,11.9,30.0
1776680941.8682735,2668.2960149765013,11.9,11.9,292.9359966754913,11.9,11.9,11.9,11.9,30.0
1776680941.9196396,2668.2960149765013,11.9,11.9,294.5599848270416,11.9,11.9,11.9,11.9,30.0
1776680941.9708593,2667.4679176330565,11.9,11.9,294.5599848270416,11.9,11.9,11.9,11.9,29.0
1776680942.0219576,2667.4679176330565,11.9,11.9,294.5599848270416,11.9,11.9,11.9,11.9,29.0
1776680942.0735488,2667.4679176330565,11.9,11.9,294.5599848270416,11.9,11.9,11.9,11.9,29.0
1776680942.1251876,2667.4679176330565,11.9,11.9,296.16800489425657,11.9,11.9,11.9,11.9,29.0
1776680942.1766443,2666.7158958435057,11.9,11.9,296.16800489425657,11.9,11.9,11.9,11.9,30.0
1776680942.2280447,2666.7158958435057,11.9,11.9,296.16800489425657,11.9,11.9,11.9,11.9,30.0
1776680942.2794158,2666.7158958435057,11.9,11.9,296.16800489425657,11.9,11.9,11.9,11.9,30.0
1776680942.330719,2665.8519441604612,11.9,11.9,297.8719920158386,11.9,11.9,11.9,11.9,31.0
1776680942.3821719,2665.8519441604612,11.9,11.9,297.8719920158386,11.9,11.9,11.9,11.9,31.0
1776680942.4334846,2665.8519441604612,11.9,11.9,297.8719920158386,11.9,11.9,11.9,11.9,31.0
1776680942.4849238,2665.8519441604612,11.9,11.9,297.8719920158386,11.9,11.9,11.9,11.9,31.0
1776680942.5362964,2665.064068031311,11.9,11.9,299.42399921417234,11.9,11.9,11.9,11.9,31.0
1776680942.5950506,2665.064068031311,11.9,11.9,299.42399921417234,11.9,11.9,11.9,11.9,31.0
1776680942.6465492,2665.064068031311,11.9,11.9,299.42399921417234,11.9,11.9,11.9,11.9,31.0
1776680942.6976855,2665.064068031311,11.9,11.9,299.42399921417234,11.9,11.9,11.9,11.9,31.0
1776680942.7492142,2664.2879135131834,11.9,11.9,301.07199611663816,11.9,11.9,11.9,11.9,29.0
1776680942.8003674,2664.2879135131834,11.9,11.9,301.07199611663816,11.9,11.9,11.9,11.9,29.0
1776680942.8519297,2664.2879135131834,11.9,11.9,301.07199611663816,11.9,11.9,11.9,11.9,29.0
1776680942.9035141,2664.2879135131834,11.9,11.9,302.69598426818845,11.9,11.9,11.9,11.9,29.0
1776680942.9548006,2663.463953208923,11.9,11.9,302.69598426818845,11.9,11.9,11.9,11.9,28.0
1776680943.006166,2663.463953208923,11.9,11.9,302.69598426818845,11.9,11.9,11.9,11.9,28.0
1776680943.0578284,2663.463953208923,11.9,11.9,302.69598426818845,11.9,11.9,11.9,11.9,28.0
1776680943.109628,2663.463953208923,11.9,11.9,304.29598631858823,11.9,11.9,11.9,11.9,28.0
1776680943.161144,2662.651944351196,11.9,11.9,304.29598631858823,11.9,11.9,11.9,11.9,27.0
1776680943.2124224,2662.651944351196,11.9,11.9,304.29598631858823,11.9,11.9,11.9,11.9,27.0
1776680943.2634652,2662.651944351196,11.9,11.9,304.29598631858823,11.9,11.9,11.9,11.9,27.0
1776680943.3146915,2662.651944351196,11.9,11.9,305.8720022678375,11.9,11.9,11.9,11.9,27.0
1776680943.3658693,2661.8521167755125,11.9,11.9,305.8720022678375,11.9,11.9,11.9,11.9,26.0
1776680943.4175038,2661.8521167755125,11.9,11.9,305.8720022678375,11.9,11.9,11.9,11.9,26.0
1776680943.4685922,2661.8521167755125,11.9,11.9,305.8720022678375,11.9,11.9,11.9,11.9,26.0
